CustomerID;NameStyle;Title;FirstName;MiddleName;LastName;Suffix;CompanyName;SalesPerson;EmailAddress;Phone
"29677";"0";"Mr.";"William";"J.";"Conner";"";"Urban Sports Emporium";"adventure-works\josé1";"william1@adventure-works.com";"383-555-0111"
"29680";"0";"Ms.";"Dorothy";"J.";"Contreras";"";"Sixth Bike Store";"adventure-works\josé1";"dorothy0@adventure-works.com";"428-555-0176"
"29682";"0";"Mr.";"Scott";"";"Cooper";"";"Vehicle Shop";"adventure-works\shu0";"scott2@adventure-works.com";"773-555-0182"
"29683";"0";"Ms.";"Eva";"";"Corets";"";"First Department Stores";"adventure-works\david8";"eva0@adventure-works.com";"542-555-0164"
"29684";"0";"Mr.";"Marlin";"M.";"Coriell";"";"Grand Sport Boutique";"adventure-works\michael9";"marlin0@adventure-works.com";"941-555-0155"
"29686";"0";"Mr.";"Jack";"";"Creasey";"";"Distinctive Store";"adventure-works\shu0";"jack2@adventure-works.com";"539-555-0182"
"29688";"0";"Mr.";"Grant";"";"Culbertson";"";"Handy Bike Services";"adventure-works\michael9";"grant1@adventure-works.com";"859-555-0173"
"29689";"0";"Mr.";"Scott";"";"Culp";"";"Friendly Bike Shop";"adventure-works\david8";"scott3@adventure-works.com";"119-555-0167"
"29690";"0";"Mr.";"Conor";"";"Cunningham";"";"Fashionable Bikes and Accessories";"adventure-works\shu0";"conor0@adventure-works.com";"115-555-0113"
"29692";"0";"Mr.";"Thierry";"";"D'Hers";"";"Citywide Service and Repair";"adventure-works\josé1";"thierry1@adventure-works.com";"680-555-0192"
"29695";"0";"Ms.";"Megan";"N.";"Davis";"";"Rugged Bikes";"adventure-works\david8";"megan1@adventure-works.com";"839-555-0198"
"29696";"0";"Sr.";"Alvaro";"";"De Matos Miranda Filho";"";"Principal Bike Company";"adventure-works\shu0";"alvaro0@adventure-works.com";"551-555-0155"
"29698";"0";"Mr.";"Jacob";"N.";"Dean";"";"Finer Riding Supplies";"adventure-works\josé1";"jacob0@adventure-works.com";"767-555-0151"
"29699";"0";"Mr.";"Alexander";"J.";"Deborde";"";"Neighborhood Store";"adventure-works\garrett1";"alexander1@adventure-works.com";"394-555-0176"
"29702";"0";"Ms.";"Aidan";"";"Delaney";"";"Paint Supply";"adventure-works\jillian0";"aidan0@adventure-works.com";"358-555-0188"
"29703";"0";"Mr.";"Stefan";"";"Delmarco";"";"Preferred Bikes";"adventure-works\linda3";"stefan0@adventure-works.com";"819-555-0186"
"29705";"0";"Ms.";"Della";"F.";"Demott Jr";"";"Rewarding Activities Company";"adventure-works\garrett1";"della0@adventure-works.com";"752-555-0185"
"29708";"0";"Mr.";"Prashanth";"";"Desai";"";"Stationary Bikes and Stands";"adventure-works\jillian0";"prashanth0@adventure-works.com";"138-555-0156"
"29709";"0";"Ms.";"Bev";"L.";"Desalvo";"";"Successful Sales Company";"adventure-works\pamela0";"bev0@adventure-works.com";"143-555-0113"
"29710";"0";"Ms.";"Brenda";"";"Diaz";"";"Downtown Hotel";"adventure-works\shu0";"brenda2@adventure-works.com";"147-555-0192"
"29711";"0";"Ms.";"Gabriele";"";"Dickmann";"";"Certified Sports Supply";"adventure-works\josé1";"gabriele0@adventure-works.com";"835-555-0116"
"29713";"0";"Mr.";"Dick";"";"Dievendorff";"";"Rampart Amusement Company";"adventure-works\jae0";"dick1@adventure-works.com";"1 (11) 500 555-0193"
"29714";"0";"Mr.";"Rudolph";"J.";"Dillon";"Sr.";"Sundry Sporting Goods";"adventure-works\josé1";"rudolph0@adventure-works.com";"722-555-0169"
"29716";"0";"Mr.";"Blaine";"";"Dockter";"";"Farthermost Bike Shop";"adventure-works\shu0";"blaine0@adventure-works.com";"156-555-0187"
"29717";"0";"Ms.";"Cindy";"M.";"Dodd";"";"Suburban Cycle Shop";"adventure-works\david8";"cindy0@adventure-works.com";"706-555-0140"
"29719";"0";"Ms.";"Patricia";"";"Doyle";"";"Racing Bike Outlet";"adventure-works\david8";"patricia0@adventure-works.com";"899-555-0134"
"29720";"0";"Mr.";"Gerald";"M.";"Drury";"";"Utilitarian Sporting Goods";"adventure-works\shu0";"gerald0@adventure-works.com";"169-555-0178"
"29722";"0";"Mr.";"Reuben";"";"D'sa";"";"Vigorous Exercise Company";"adventure-works\josé1";"reuben1@adventure-works.com";"916-555-0137"
"29727";"0";"Mr.";"Bart";"";"Duncan";"";"Stock Parts and Supplies";"adventure-works\david8";"bart0@adventure-works.com";"539-555-0121"
"29728";"0";"Mr.";"Maciej";"";"Dusza";"";"Roadway Supplies";"adventure-works\shu0";"maciej1@adventure-works.com";"962-555-0144"
"29730";"0";"Ms.";"Linda";"R.";"Ecoffey";"";"Future Bikes";"adventure-works\josé1";"linda5@adventure-works.com";"674-555-0188"
"29732";"0";"Ms.";"Carol";"B.";"Elliott";"";"Satin Finish Company";"adventure-works\jillian0";"carol2@adventure-works.com";"847-555-0151"
"29733";"0";"Ms.";"Shannon";"P.";"Elliott";"";"Regional Manufacturing";"adventure-works\shu0";"shannon0@adventure-works.com";"425-555-0158"
"29734";"0";"Ms.";"Jauna";"E.";"Elson";"";"Original Bicycle Supply Company";"adventure-works\josé1";"jauna0@adventure-works.com";"185-555-0190"
"29736";"0";"Mr.";"Terry";"";"Eminhizer";"";"Action Bicycle Specialists";"adventure-works\jae0";"terry1@adventure-works.com";"1 (11) 500 555-0176"
"29737";"0";"Mr.";"John";"";"Emory";"";"Roadway Bike Emporium";"adventure-works\pamela0";"john16@adventure-works.com";"691-555-0149"
"29738";"0";"Ms.";"Gail";"";"Erickson";"";"Sleek Bikes";"adventure-works\jillian0";"gail1@adventure-works.com";"834-555-0132"
"29739";"0";"Mr.";"Mark";"B";"Erickson";"";"Retail Sporting Equipment";"adventure-works\shu0";"mark2@adventure-works.com";"962-555-0112"
"29740";"0";"Ms.";"Martha";"R.";"Espinoza";"";"Price-Cutter Discount Bikes";"adventure-works\josé1";"martha0@adventure-works.com";"753-555-0179"
"29741";"0";"Sra.";"Janeth";"";"Esteves";"";"Central Bicycle Specialists";"adventure-works\jae0";"janeth1@adventure-works.com";"1 (11) 500 555-0136"
"29742";"0";"Ms.";"Twanna";"R.";"Evans";"";"Vast Bike Sales and Rental";"adventure-works\pamela0";"twanna0@adventure-works.com";"554-555-0124"
"29743";"0";"Ms.";"Ann";"R.";"Evans";"";"Summer Sports Place";"adventure-works\jillian0";"ann1@adventure-works.com";"252-555-0127"
"29744";"0";"Mr.";"John";"";"Evans";"";"Real Sporting Goods";"adventure-works\shu0";"john17@adventure-works.com";"581-555-0172"
"29747";"0";"Ms.";"Carolyn";"";"Farino";"";"The Bike Shop";"adventure-works\david8";"carolyn0@adventure-works.com";"957-555-0125"
"29748";"0";"Ms.";"Geri";"P.";"Farrell";"";"Safe Toys";"adventure-works\shu0";"geri0@adventure-works.com";"329-555-0183"
"29750";"0";"Ms.";"Rhoda";"J.";"Finley";"";"Our Sporting Goods Store";"adventure-works\josé1";"rhoda0@adventure-works.com";"920-555-0191"
"29753";"0";"Ms.";"Kathie";"";"Flood";"";"Coho Sports";"adventure-works\david8";"kathie1@adventure-works.com";"627-555-0192"
"29755";"0";"Ms.";"Kelly";"";"Focht";"";"Quick Delivery Service";"adventure-works\garrett1";"kelly0@adventure-works.com";"272-555-0123"
"29757";"0";"Mr.";"Garth";"";"Fort";"";"Basic Sports Equipment";"adventure-works\linda3";"garth0@adventure-works.com";"768-555-0125"
"29758";"0";"Ms.";"Dorothy";"J.";"Fox";"";"Cash & Carry Bikes";"adventure-works\jillian0";"dorothy1@adventure-works.com";"191-555-0198"
"29761";"0";"Ms.";"Susan";"E.";"French";"";"General Bike Corporation";"adventure-works\garrett1";"susan3@adventure-works.com";"994-555-0194"
"29763";"0";"Mr.";"Mihail";"";"Frintu";"";"Retail Cycle Shop";"adventure-works\linda3";"mihail1@adventure-works.com";"777-555-0163"
"29764";"0";"Mr.";"John";"";"Ford";"";"Social Activities Club";"adventure-works\jillian0";"john19@adventure-works.com";"596-555-0153"
"29765";"0";"Mr.";"Paul";"J.";"Fulton";"";"Blue Bicycle Company";"adventure-works\michael9";"paul3@adventure-works.com";"492-555-0146"
"29766";"0";"Mr.";"Bob";"";"Gage";"";"General Riding Supplies";"adventure-works\garrett1";"bob1@adventure-works.com";"962-555-0175"
"29768";"0";"Mr.";"Michael";"";"Galos";"";"Riding Excursions";"adventure-works\linda3";"michael15@adventure-works.com";"912-555-0149"
"29769";"0";"Mr.";"Jon";"";"Ganio";"";"Unique Bikes";"adventure-works\jillian0";"jon0@adventure-works.com";"672-555-0112"
"29770";"0";"Ms.";"Kathleen";"M.";"Garza";"";"Rural Cycle Emporium";"adventure-works\josé1";"kathleen0@adventure-works.com";"150-555-0127"
"29771";"0";"Mr.";"Dominic";"P.";"Gash";"";"Associated Bikes";"adventure-works\shu0";"dominic0@adventure-works.com";"192-555-0173"
"29772";"0";"Ms.";"Janet";"M.";"Gates";"";"Modular Cycle Systems";"adventure-works\jillian0";"janet1@adventure-works.com";"710-555-0173"
"29773";"0";"Mr.";"Orlando";"N.";"Gee";"";"A Bike Store";"adventure-works\pamela0";"orlando0@adventure-works.com";"245-555-0173"
"29774";"0";"Mr.";"Darren";"";"Gehring";"";"Journey Sporting Goods";"adventure-works\jillian0";"darren0@adventure-works.com";"417-555-0182"
"29775";"0";"Mr.";"Jim";"";"Geist";"";"Two Bike Shops";"adventure-works\pamela0";"jim1@adventure-works.com";"724-555-0161"
"29776";"0";"Ms.";"Barbara";"J.";"German";"";"Cycles Wholesaler & Mfg.";"adventure-works\jae0";"barbara4@adventure-works.com";"1 (11) 500 555-0181"
"29778";"0";"Mr.";"Leo";"";"Giakoumakis";"";"Number One Bike Co.";"adventure-works\jae0";"leo0@adventure-works.com";"1 (11) 500 555-0169"
"29780";"0";"Mr.";"Frances";"J.";"Giglio";"";"Standard Bikes";"adventure-works\josé1";"frances1@adventure-works.com";"692-555-0136"
"29781";"0";"Mr.";"Guy";"";"Gilbert";"";"The Bicycle Accessories Company";"adventure-works\shu0";"guy0@adventure-works.com";"583-555-0198"
"29782";"0";"Ms.";"Janet";"J.";"Gilliat";"";"Active Systems";"adventure-works\jillian0";"janet2@adventure-works.com";"521-555-0183"
"29783";"0";"Ms.";"Mary";"M.";"Gimmi";"";"Futuristic Sport Distributors";"adventure-works\shu0";"mary6@adventure-works.com";"149-555-0196"
"29784";"0";"Ms.";"Jeanie";"R.";"Glenn";"PhD";"Big-Time Bike Store";"adventure-works\shu0";"jeanie0@adventure-works.com";"669-555-0149"
"29785";"0";"Ms.";"Diane";"R.";"Glimp";"";"The Showroom";"adventure-works\josé1";"diane3@adventure-works.com";"898-555-0137"
"29787";"0";"Mr.";"Scott";"";"Gode";"";"Year-Round Sports";"adventure-works\david8";"scott4@adventure-works.com";"164-555-0145"
"29788";"0";"Mr.";"Mete";"";"Goktepe";"";"The New Bike Store";"adventure-works\linda3";"mete0@adventure-works.com";"637-555-0120"
"29789";"0";"Mr.";"Brian";"R";"Goldstein";"";"Primary Bike Distributors";"adventure-works\garrett1";"brian4@adventure-works.com";"495-555-0161"
"29792";"0";"Ms.";"Abigail";"J.";"Gonzalez";"";"Genial Bike Associates";"adventure-works\jillian0";"abigail0@adventure-works.com";"121-555-0139"
"29793";"0";"Mr.";"Michael";"";"Graff";"";"Commercial Sporting Goods";"adventure-works\shu0";"michael16@adventure-works.com";"132-555-0150"
"29794";"0";"Mr.";"Derek";"";"Graham";"";"Wholesale Parts";"adventure-works\josé1";"derek0@adventure-works.com";"674-555-0187"
"29796";"0";"Mr.";"Jon";"";"Grande";"";"Riding Cycles";"adventure-works\jae0";"jon1@adventure-works.com";"1 (11) 500 555-0114"
"29797";"0";"Ms.";"Jane";"P.";"Greer";"";"Metro Manufacturing";"adventure-works\josé1";"jane2@adventure-works.com";"737-555-0163"
"29799";"0";"Mr.";"Douglas";"";"Groncki";"";"Locks Company";"adventure-works\shu0";"douglas2@adventure-works.com";"385-555-0140"
"29800";"0";"Mr.";"Brian";"";"Groth";"";"Latest Accessories Sales";"adventure-works\david8";"brian5@adventure-works.com";"461-555-0118"
"29803";"0";"Ms.";"Hattie";"J.";"Haemon";"";"Greater Bike Store";"adventure-works\josé1";"hattie0@adventure-works.com";"141-555-0172"
"29805";"0";"Ms.";"Erin";"M.";"Hagens";"";"Distant Inn";"adventure-works\shu0";"erin1@adventure-works.com";"244-555-0127"
"29806";"0";"Ms.";"Betty";"M.";"Haines";"";"Finer Mart";"adventure-works\david8";"betty0@adventure-works.com";"867-555-0114"
"29807";"0";"Mr.";"Bryan";"";"Hamilton";"";"Cross-Country Riding Supplies";"adventure-works\josé1";"bryan2@adventure-works.com";"344-555-0144"
"29809";"0";"Mr.";"Kerim";"";"Hanif";"";"Bike World";"adventure-works\shu0";"kerim0@adventure-works.com";"216-555-0122"
"29810";"0";"Ms.";"Jean";"P.";"Handley";"";"Central Discount Store";"adventure-works\david8";"jean1@adventure-works.com";"582-555-0113"
"29813";"0";"Ms.";"Katherine";"";"Harding";"";"Sharp Bikes";"adventure-works\josé1";"katherine0@adventure-works.com";"926-555-0159"
"29815";"0";"Mr.";"Lucy";"";"Harrington";"";"Metropolitan Sports Supply";"adventure-works\shu0";"lucy0@adventure-works.com";"828-555-0186"
"29816";"0";"Mr.";"Keith";"";"Harris";"";"Progressive Sports";"adventure-works\david8";"keith0@adventure-works.com";"170-555-0127"
"29818";"0";"Mr.";"Roger";"";"Harui";"";"Brakes and Gears";"adventure-works\linda3";"roger0@adventure-works.com";"774-555-0133"
"29819";"0";"Ms.";"Ann";"T.";"Hass";"";"The Accessories Store";"adventure-works\jillian0";"ann2@adventure-works.com";"713-555-0168"
"29822";"0";"Mr.";"James";"B.";"Haugh";"Jr.";"Family Cycle Store";"adventure-works\garrett1";"james8@adventure-works.com";"763-555-0120"
"29824";"0";"Ms.";"Brenda";"F.";"Heaney";"";"Superb Sales and Repair";"adventure-works\garrett1";"brenda3@adventure-works.com";"393-555-0167"
"29826";"0";"Mr.";"John";"";"Hanson";"";"Countryside Company";"adventure-works\linda3";"john20@adventure-works.com";"107-555-0117"
"29827";"0";"Ms.";"Valerie";"M.";"Hendricks";"";"First Bike Store";"adventure-works\jillian0";"valerie0@adventure-works.com";"859-555-0140"
"29830";"0";"Mr.";"Kari";"";"Hensien";"";"General Department Stores";"adventure-works\garrett1";"kari0@adventure-works.com";"143-555-0129"
"29831";"0";"Ms.";"Irene";"J.";"Hernandez";"";"Operational Manufacturing";"adventure-works\garrett1";"irene0@adventure-works.com";"790-555-0197"
"29832";"0";"Mr.";"Jésus";"";"Hernandez";"";"Online Bike Warehouse";"adventure-works\josé1";"jésus0@adventure-works.com";"214-555-0145"
"29834";"0";"Ms.";"Cheryl";"M.";"Herring";"";"Small Bike Shop";"adventure-works\shu0";"cheryl0@adventure-works.com";"158-555-0154"
"29835";"0";"Mr.";"Ronald";"K.";"Heymsfield";"";"Superior Hardware Distributors";"adventure-works\david8";"ronald1@adventure-works.com";"784-555-0120"
"29840";"0";"Mr.";"Andrew";"R.";"Hill";"";"Eastside Parts Shop";"adventure-works\josé1";"andrew4@adventure-works.com";"194-555-0149"
"29842";"0";"Mr.";"Mike";"";"Hines";"";"First Cycle Store";"adventure-works\shu0";"mike3@adventure-works.com";"454-555-0160"
"29843";"0";"Mr.";"Matthew";"";"Hink";"";"Running and Cycling Gear";"adventure-works\david8";"matthew3@adventure-works.com";"146-555-0176"
"29847";"0";"Mr.";"David";"";"Hodgson";"";"Good Toys";"adventure-works\linda3";"david16@adventure-works.com";"969-555-0117"
"29848";"0";"Ms.";"Helge";"";"Hoeing";"";"Little Bicycle Supply Shop";"adventure-works\jillian0";"helge0@adventure-works.com";"850-555-0198"
"29850";"0";"Mr.";"Bob";"";"Hodges";"";"All Seasons Sports Supply";"adventure-works\jillian0";"bob2@adventure-works.com";"129-555-0120"
"29851";"0";"Ms.";"Jean";"J.";"Holloway";"";"Leisure Clearing House";"adventure-works\jae0";"jean2@adventure-works.com";"1 (11) 500 555-0181"
"29852";"0";"Mr.";"Eddie";"M.";"Holmes";"";"The Commissary";"adventure-works\josé1";"eddie0@adventure-works.com";"570-555-0199"
"29853";"0";"Ms.";"Juanita";"J.";"Holman";"";"Affordable Sports Equipment";"adventure-works\shu0";"juanita0@adventure-works.com";"996-555-0196"
"29854";"0";"Mr.";"Peter";"";"Houston";"";"Local Sales and Rental";"adventure-works\jillian0";"peter3@adventure-works.com";"632-555-0171"
"29855";"0";"Mr.";"Curtis";"P.";"Howard";"";"Economy Center";"adventure-works\josé1";"curtis0@adventure-works.com";"555-555-0162"
"29857";"0";"Ms.";"Janice";"K.";"Hows";"";"Area Sheet Metal Supply";"adventure-works\jae0";"janice1@adventure-works.com";"1 (11) 500 555-0119"
"29858";"0";"Mr.";"George";"M.";"Huckaby";"";"Synthetic Materials Manufacturing";"adventure-works\pamela0";"george1@adventure-works.com";"851-555-0127"
"29859";"0";"Mr.";"Joshua";"J.";"Huff";"";"Rural Sales and Service";"adventure-works\jillian0";"joshua0@adventure-works.com";"190-555-0186"
"29860";"0";"Ms.";"Arlene";"";"Huff";"";"Tubeless Tire Company";"adventure-works\jae0";"arlene0@adventure-works.com";"1 (11) 500 555-0146"
"29861";"0";"Ms.";"Phyllis";"R.";"Huntsman";"";"Hardware Components";"adventure-works\jillian0";"phyllis1@adventure-works.com";"153-555-0195"
"29862";"0";"Mr.";"Lawrence";"E.";"Hurkett";"";"Retail Sporting Goods";"adventure-works\shu0";"lawrence0@adventure-works.com";"129-555-0185"
"29863";"0";"Mr.";"Ryan";"";"Ihrig";"";"Efficient Cycling";"adventure-works\josé1";"ryan4@adventure-works.com";"809-555-0152"
"29864";"0";"Ms.";"Beth";"";"Inghram";"";"General Industries";"adventure-works\josé1";"beth0@adventure-works.com";"718-555-0152"
"29865";"0";"Mr.";"Lucio";"";"Iallo";"";"Highway Bike Shop";"adventure-works\shu0";"lucio0@adventure-works.com";"199-555-0135"
"29866";"0";"Mr.";"Richard";"L.";"Irwin";"";"Rental Bikes";"adventure-works\jillian0";"richard4@adventure-works.com";"367-555-0124"
"29867";"0";"Mr.";"Erik";"";"Ismert";"";"Roving Sports";"adventure-works\pamela0";"erik0@adventure-works.com";"116-555-0163"
"29868";"0";"Ms.";"Denean";"J.";"Ison";"";"Express Bike Services";"adventure-works\jae0";"denean0@adventure-works.com";"1 (11) 500 555-0127"
"29870";"0";"Mr.";"Bronson";"R.";"Jacobs";"";"Retail Discount Store";"adventure-works\josé1";"bronson0@adventure-works.com";"697-555-0131"
"29871";"0";"Mr.";"Eric";"A.";"Jacobsen";"";"Vale Riding Supplies";"adventure-works\shu0";"eric5@adventure-works.com";"703-555-0120"
"29872";"0";"Ms.";"Jodan";"M.";"Jacobson";"";"A Great Bicycle Company";"adventure-works\jillian0";"jodan0@adventure-works.com";"652-555-0189"
"29873";"0";"Ms.";"Mary";"";"Alexander";"";"Certified Bicycle Supply";"adventure-works\pamela0";"mary7@adventure-works.com";"344-555-0133"
"29874";"0";"Mr.";"David";"";"Jaffe";"";"Exceptional Cycle Services";"adventure-works\jae0";"david17@adventure-works.com";"1 (11) 500 555-0140"
"29876";"0";"Ms.";"Vance";"P.";"Johns";"";"Leisure Activities";"adventure-works\josé1";"vance0@adventure-works.com";"103-555-0151"
"29877";"0";"Ms.";"Joyce";"";"Jarvis";"";"Paints and Solvents Company";"adventure-works\shu0";"joyce0@adventure-works.com";"458-555-0179"
"29879";"0";"Mr.";"Stephen";"Yuan";"Jiang";"";"Bikes for Kids and Adults";"adventure-works\josé1";"stephen3@adventure-works.com";"910-555-0116"
"29881";"0";"Ms.";"Danielle";"B.";"Johnson";"";"Home Town Bike Store";"adventure-works\garrett1";"danielle1@adventure-works.com";"356-555-0190"
"29883";"0";"Mr.";"Barry";"";"Johnson";"";"Sample Bike Store";"adventure-works\linda3";"barry1@adventure-works.com";"858-555-0140"
"29884";"0";"Mr.";"Brian";"";"Johnson";"";"Extras Sporting Goods";"adventure-works\jillian0";"brian6@adventure-works.com";"320-555-0134"
"29885";"0";"Mr.";"David";"";"Johnson";"";"Sure & Reliable Sporting Goods";"adventure-works\david8";"david18@adventure-works.com";"476-555-0139"
"29889";"0";"Ms.";"Jean";"";"Jordan";"";"Separate Parts Corporation";"adventure-works\shu0";"jean3@adventure-works.com";"207-555-0129"
"29890";"0";"Ms.";"Peggy";"J.";"Justice";"";"Basic Bike Company";"adventure-works\david8";"peggy0@adventure-works.com";"170-555-0189"
"29891";"0";"Ms.";"Diane";"F.";"Krane";"";"Fabrikam Inc., West";"adventure-works\michael9";"diane4@adventure-works.com";"224-555-0126"
"29892";"0";"Ms.";"Sandra";"T.";"Kitt";"";"Non-Slip Pedal Company";"adventure-works\josé1";"sandra2@adventure-works.com";"303-555-0117"
"29893";"0";"Mr.";"Sandeep";"";"Kaliyath";"";"Weekend Bike Tours";"adventure-works\shu0";"sandeep1@adventure-works.com";"495-555-0113"
"29895";"0";"Ms.";"Lori";"";"Kane";"";"General Supplies";"adventure-works\josé1";"lori2@adventure-works.com";"765-555-0141"
"29897";"0";"Ms.";"Kay";"E.";"Krane";"";"Racing Toys";"adventure-works\shu0";"kay0@adventure-works.com";"731-555-0187"
"29898";"0";"Mr.";"Sandeep";"";"Katyal";"";"Capable Sales and Service";"adventure-works\pamela0";"sandeep2@adventure-works.com";"928-555-0117"
"29900";"0";"Mr.";"Victor";"A.";"Kelley";"";"Road Way Sales and Rental";"adventure-works\josé1";"victor0@adventure-works.com";"112-555-0195"
"29901";"0";"Mr.";"John";"";"Kelly";"";"Sturdy Toys";"adventure-works\shu0";"john22@adventure-works.com";"330-555-0116"
"29902";"0";"Mr.";"Robert";"";"Kelly";"";"Beneficial Exercises and Activities";"adventure-works\jillian0";"robert7@adventure-works.com";"510-555-0123"
"29903";"0";"Mr.";"Kevin";"";"Kennedy";"";"Fad Outlet";"adventure-works\pamela0";"kevin4@adventure-works.com";"275-555-0179"
"29904";"0";"Ms.";"Mary";"R.";"Kesslep";"";"Commerce Bicycle Specialists";"adventure-works\jae0";"mary8@adventure-works.com";"1 (11) 500 555-0146"
"29905";"0";"Ms.";"Elizabeth";"";"Keyser";"";"Acceptable Sales & Service";"adventure-works\josé1";"elizabeth2@adventure-works.com";"656-555-0173"
"29906";"0";"Mr.";"Imtiaz";"";"Khan";"";"District Mall";"adventure-works\jillian0";"imtiaz0@adventure-works.com";"249-555-0179"
"29907";"0";"Ms.";"Karan";"";"Khanna";"";"Fitness Supplies";"adventure-works\pamela0";"karan1@adventure-works.com";"390-555-0150"
"29908";"0";"Mr.";"Joe";"";"Kim";"";"Mail Market";"adventure-works\jae0";"joe1@adventure-works.com";"1 (11) 500 555-0144"
"29910";"0";"Mr.";"Shane";"S.";"Kim";"";"Twelfth Bike Store";"adventure-works\josé1";"shane2@adventure-works.com";"155-555-0149"
"29911";"0";"Mr.";"Tim";"";"Kim";"";"Consolidated Messenger";"adventure-works\garrett1";"tim0@adventure-works.com";"244-555-0115"
"29913";"0";"Mr.";"Anton";"";"Kirilov";"";"Field Trip Store";"adventure-works\linda3";"anton0@adventure-works.com";"608-555-0162"
"29914";"0";"Mr.";"Christian";"";"Kleinerman";"";"Finish and Sealant Products";"adventure-works\shu0";"christian1@adventure-works.com";"362-555-0177"
"29915";"0";"Mr.";"Andrew";"P.";"Kobylinski";"";"Finer Parts Shop";"adventure-works\david8";"andrew5@adventure-works.com";"129-555-0185"
"29918";"0";"Mr.";"Kirk";"T";"King";"";"Up-To-Date Sports";"adventure-works\josé1";"kirk2@adventure-works.com";"979-555-0163"
"29919";"0";"Mr.";"Eugene";"";"Kogan";"";"Mountain Bike Center";"adventure-works\shu0";"eugene2@adventure-works.com";"136-555-0134"
"29920";"0";"Mr.";"Scott";"";"Konersmann";"";"Specialty Sports Store";"adventure-works\jillian0";"scott6@adventure-works.com";"556-555-0192"
"29921";"0";"Ms.";"Joy";"R.";"Koski";"";"Scooters and Bikes Store";"adventure-works\pamela0";"joy0@adventure-works.com";"810-555-0198"
"29922";"0";"Ms.";"Pamala";"M.";"Kotc";"";"Closest Bicycle Store";"adventure-works\jae0";"pamala0@adventure-works.com";"1 (11) 500 555-0173"
"29924";"0";"Mr.";"Mitch";"";"Kennedy";"";"Reasonable Bicycle Sales";"adventure-works\shu0";"mitch0@adventure-works.com";"996-555-0192"
"29925";"0";"Ms.";"Margaret";"T.";"Krupka";"";"Outdoor Sports Supply";"adventure-works\pamela0";"margaret1@adventure-works.com";"107-555-0132"
"29926";"0";"Mr.";"Deepak";"";"Kumar";"";"Outdoor Aerobic Systems Company";"adventure-works\jae0";"deepak0@adventure-works.com";"1 (11) 500 555-0122"
"29928";"0";"Mr.";"Vamsi";"";"Kuppa";"";"Metal Clearing House";"adventure-works\josé1";"vamsi1@adventure-works.com";"290-555-0196"
"29929";"0";"Mr.";"Jeffrey";"";"Kurtz";"";"Many Bikes Store";"adventure-works\shu0";"jeffrey3@adventure-works.com";"452-555-0179"
"29930";"0";"Mr.";"Peter";"";"Kurniawan";"";"Largest Bike Store";"adventure-works\jillian0";"peter4@adventure-works.com";"436-555-0160"
"29931";"0";"Mr.";"Eric";"";"Lang";"";"Kickstands and Accessories Company";"adventure-works\pamela0";"eric6@adventure-works.com";"932-555-0163"
"29932";"0";"Ms.";"Rebecca";"";"Laszlo";"";"Instruments and Parts Company";"adventure-works\jae0";"rebecca2@adventure-works.com";"1 (11) 500 555-0155"
"29934";"0";"Mr.";"David";"O";"Lawrence";"";"Gear-Shift Bikes Limited";"adventure-works\josé1";"david19@adventure-works.com";"653-555-0159"
"29935";"0";"Ms.";"Elsa";"";"Leavitt";"";"Frugal Bike Shop";"adventure-works\shu0";"elsa0@adventure-works.com";"482-555-0174"
"29936";"0";"Mr.";"Michael";"J.";"Lee";"";"Family Entertainment Center";"adventure-works\pamela0";"michael18@adventure-works.com";"396-555-0139"
"29937";"0";"Ms.";"Marjorie";"M.";"Lee";"";"Go-cart and Bike Specialists";"adventure-works\jillian0";"marjorie0@adventure-works.com";"306-555-0166"
"29938";"0";"Mr.";"Frank";"";"Campbell";"";"Trailblazing Sports";"adventure-works\shu0";"frank4@adventure-works.com";"491-555-0132"
"29939";"0";"Mr.";"Mark";"";"Lee";"";"Racing Partners";"adventure-works\josé1";"mark5@adventure-works.com";"371-555-0112"
"29941";"0";"Ms.";"Jolie";"";"Lenehan";"";"Exhibition Showroom";"adventure-works\jae0";"jolie0@adventure-works.com";"1 (11) 500 555-0126"
"29942";"0";"Mr.";"Roger";"";"Lengel";"";"Authorized Bike Sales and Rental";"adventure-works\pamela0";"roger1@adventure-works.com";"947-555-0143"
"29943";"0";"";"A.";"Francesca";"Leonetti";"";"Two-Seater Bikes";"adventure-works\jillian0";"a0@adventure-works.com";"645-555-0193"
"29944";"0";"Ms.";"Bonnie";"B.";"Lepro";"";"More Bikes!";"adventure-works\linda3";"bonnie2@adventure-works.com";"354-555-0130"
"29946";"0";"Ms.";"Linda";"";"Leste";"";"National Manufacturing";"adventure-works\garrett1";"linda7@adventure-works.com";"493-555-0134"
"29948";"0";"Ms.";"Elsie";"L.";"Lewin";"";"Town Industries";"adventure-works\jillian0";"elsie0@adventure-works.com";"803-555-0116"
"29949";"0";"Mr.";"George";"Z.";"Li";"";"Security Racks and Locks Wholesalers";"adventure-works\shu0";"george3@adventure-works.com";"699-555-0183"
"29950";"0";"Mr.";"Yale";"";"Li";"";"Rapid Bikes";"adventure-works\josé1";"yale0@adventure-works.com";"316-555-0138"
"29952";"0";"Ms.";"Yuhong";"";"Li";"";"Nearby Sporting Goods";"adventure-works\jae0";"yuhong1@adventure-works.com";"1 (11) 500 555-0176"
